id,debut,fin,type,id_pers,id_emploi,part_temps,id_temps,plage_type,decompte_temps,exempt_nuit,exempt_astreinte,exempt_bloc
3560,2002-04-01,2003-06-01,cdi,2413,256,1.0,359,jour,heures,0,0,0
3561,2003-07-09,2004-06-09,cdd,2413,256,0.8,359,jour,heures,0,1,1
3562,2000-12-08,2002-02-08,cdd,2414,223,1.0,320,jour,heures,0,1,1
3563,2003-07-29,2004-01-29,cdd,2415,240,0.8,340,forfait,jours,0,1,1
3564,2004-02-07,2005-03-07,cdi,2415,204,1.0,293,forfait,jours,0,0,1
3565,2005-03-12,2006-02-12,cdi,2415,204,1.0,293,forfait,jours,0,1,0
3566,2006-03-02,2006-11-02,cdi,2415,204,1.0,293,forfait,jours,0,0,1
3567,2001-08-13,,cdi,2416,72,0.8,127,jour,heures,0,0,0
3568,2000-07-19,2001-09-19,cdd,2417,297,1.0,414,forfait,jours,0,0,0
3569,2001-10-08,2003-01-08,cdi,2417,297,1.0,414,forfait,jours,0,0,1
3570,2001-02-07,,cdi,2418,202,1.0,288,nuit,heures,0,1,1
3571,2008-06-22,2010-02-22,cdi,2419,247,0.8,350,nuit,heures,0,1,1
3572,2014-08-15,2016-04-15,cdi,2420,210,0.9,302,jour,heures,1,1,1
3573,2011-08-29,2013-06-29,cdi,2421,49,0.8,99,nuit,heures,1,0,1
3574,2002-04-05,2025-10-01,cdd,2422,272,1.0,384,nuit,heures,0,1,1
3575,2002-05-03,2025-10-01,cdd,2423,108,1.0,168,jour,heures,0,1,1
3576,2001-02-25,2002-08-25,cdi,2424,145,1.0,205,jour,heures,0,0,1
3577,2002-08-29,2003-06-29,cdi,2424,145,1.0,205,jour,heures,1,1,1
3578,2002-07-02,,cdi,2425,285,1.0,400,jour,heures,0,0,1
3579,2000-04-20,2001-08-20,cdd,2426,216,1.0,309,forfait,jours,0,0,1
3580,2001-07-28,2002-08-28,cdi,2427,49,0.8,99,nuit,heures,0,1,1
3581,2000-02-18,2001-05-18,cdi,2428,43,1.0,87,nuit,heures,0,1,1
3582,2015-12-26,2017-04-26,cdi,2429,1,1.0,1,jour,heures,1,0,1
3583,2014-12-26,2015-05-26,cdd,2430,258,1.0,362,jour,heures,0,0,0
3584,2001-11-29,2002-05-29,cdi,2431,201,1.0,286,forfait,jours,0,1,0
3585,2002-07-11,2026-02-01,cdd,2431,201,0.9,286,forfait,jours,0,0,0
3586,2002-05-31,2025-12-01,cdd,2432,104,1.0,164,jour,heures,0,1,1
3587,2001-01-04,2001-09-04,cdi,2433,195,1.0,276,astreinte,astreinte,0,0,1
3588,2001-09-27,2003-02-27,cdi,2433,195,1.0,275,jour,heures,0,1,1
3589,2002-07-07,2002-09-07,cdd,2434,45,0.8,93,nuit,heures,0,0,0
3590,2002-10-29,2003-05-29,cdi,2434,45,0.5,93,nuit,heures,0,1,0
3591,2003-06-05,2005-05-05,cdi,2434,45,1.0,93,nuit,heures,0,0,0
3592,2002-06-10,,cdi,2435,260,0.5,364,nuit,heures,0,1,1
3593,2004-05-01,2005-02-01,cdi,2436,299,0.9,416,nuit,heures,0,1,1
3594,2005-03-11,2006-08-11,cdd,2436,210,0.8,302,jour,heures,0,0,1
3595,2006-09-15,,cdi,2436,285,1.0,400,jour,heures,0,0,1
3596,2001-06-14,2002-09-14,cdi,2437,191,1.0,266,jour,heures,0,0,0
3597,2002-10-06,,cdi,2437,37,0.5,79,jour,heures,0,1,1
3598,2014-02-07,2015-01-07,cdi,2438,204,1.0,293,forfait,jours,0,0,1
3599,2015-01-17,2015-04-17,cdd,2438,204,0.8,293,forfait,jours,0,1,1
3600,2001-05-17,2003-04-17,apprenti,2439,220,1.0,315,jour,heures,0,1,1
3601,2011-09-29,,cdi,2440,247,0.5,349,jour,heures,0,1,1
3602,2017-03-18,,cdi,2441,239,0.5,339,forfait,jours,0,0,1
3603,2007-06-04,2007-12-04,cdi,2442,264,1.0,372,jour,heures,0,0,1
3604,2002-11-07,2026-03-01,cdd,2443,289,1.0,405,forfait,jours,0,0,0
3605,2002-08-10,2002-09-10,cdd,2444,70,1.0,123,jour,heures,0,0,1
3606,2000-12-30,2002-06-30,cdi,2445,12,0.8,33,astreinte,astreinte,1,0,1
3607,2002-08-17,2003-05-17,cdi,2445,12,1.0,31,nuit,heures,0,1,1
3608,2001-06-20,2002-12-20,cdi,2446,210,0.8,303,nuit,heures,0,0,1
3609,2002-08-03,2003-08-03,cdi,2447,260,1.0,364,nuit,heures,0,0,1
3610,2000-09-03,2001-05-03,cdi,2448,44,1.0,91,astreinte,astreinte,0,0,0
3611,2001-06-25,2001-07-25,cdd,2448,44,1.0,90,bloc,heures,1,0,0
3612,2001-07-26,2001-09-26,cdd,2448,44,1.0,88,jour,heures,0,1,0
3613,2003-03-07,,cdi,2449,154,0.8,216,forfait,jours,1,1,1
3614,2019-09-21,2021-08-21,cdi,2450,262,1.0,366,nuit,heures,0,0,0
3615,2021-10-16,2023-06-16,cdi,2450,202,0.8,287,jour,heures,0,0,0
3616,2023-07-30,,cdi,2450,202,1.0,287,jour,heures,0,1,0
3617,2000-07-31,2001-03-31,cdd,2451,43,1.0,87,nuit,heures,0,0,1
3618,2000-05-27,2001-09-27,cdd,2452,220,0.5,315,jour,heures,0,1,1
3619,2001-09-28,2002-08-28,cdi,2452,103,1.0,163,jour,heures,0,1,1
3620,2017-01-24,2018-01-24,cdi,2453,3,1.0,5,nuit,heures,0,1,1
3621,2001-09-17,2026-03-01,cdd,2454,198,1.0,280,bloc,heures,0,0,0
3622,2002-12-01,2003-12-01,cdi,2455,260,1.0,364,nuit,heures,0,1,1
3623,2003-12-28,2005-09-28,cdi,2455,285,0.8,401,nuit,heures,0,1,1
3624,2000-01-19,,cdi,2456,58,1.0,108,jour,heures,1,1,1
3625,2001-10-16,2002-08-16,cdi,2457,297,1.0,414,forfait,jours,0,0,1
3626,2002-09-27,2003-12-27,cdd,2457,4,1.0,8,bloc,heures,0,0,0
3627,2002-02-25,2004-01-25,cdi,2458,252,1.0,355,forfait,jours,1,1,1
3628,2000-07-27,2002-01-27,cdi,2459,285,0.5,400,jour,heures,0,1,1
3629,2000-10-05,,cdi,2460,247,0.5,350,nuit,heures,0,0,1
3630,2011-02-02,2012-07-02,cdd,2461,261,1.0,365,nuit,heures,1,1,1
3631,2012-08-03,2013-03-03,cdi,2461,261,1.0,365,nuit,heures,1,0,1
3632,2013-03-04,2014-11-04,cdi,2461,261,1.0,365,nuit,heures,1,1,1
3633,2000-07-27,2000-12-27,cdd,2462,51,1.0,101,nuit,heures,1,1,1
3634,2001-09-16,2003-07-16,cdi,2463,43,0.9,87,nuit,heures,0,0,1
3635,2019-02-05,2020-05-05,cdi,2464,49,0.9,99,nuit,heures,0,0,1
3636,2002-06-17,2003-09-17,cdi,2465,224,0.8,322,nuit,heures,1,1,1
3637,2003-10-29,2004-11-29,cdd,2465,224,1.0,322,nuit,heures,0,0,0
3638,2021-05-25,2022-11-25,cdd,2466,200,0.9,283,jour,heures,0,1,0
3639,2023-01-05,2025-10-01,cdd,2466,12,1.0,31,nuit,heures,0,1,1
3640,2014-01-14,2015-12-14,cdi,2467,74,1.0,131,jour,heures,0,0,1
3641,2016-01-20,2017-02-20,cdd,2467,74,0.8,131,jour,heures,0,0,1
3642,2017-03-12,2018-08-12,cdd,2467,74,1.0,131,jour,heures,1,1,1
3643,2002-05-14,2003-07-14,cdd,2468,202,1.0,287,jour,heures,0,1,0
3644,2003-08-04,2005-07-04,cdi,2468,202,0.8,288,nuit,heures,0,0,0
3645,2005-08-28,,cdi,2468,202,0.9,289,bloc,heures,0,0,0
3646,2000-01-26,2000-10-26,cdd,2469,238,0.9,337,nuit,heures,0,1,1
3647,2009-07-15,2010-01-15,cdi,2470,126,1.0,186,forfait,jours,1,0,1
3648,2010-03-03,2011-12-03,cdi,2470,299,1.0,416,nuit,heures,0,1,1
3649,2011-05-10,2011-12-10,cdi,2471,31,1.0,67,jour,heures,0,1,1
3650,2007-03-12,,cdi,2472,103,1.0,163,jour,heures,1,1,1
3651,2014-09-16,,cdi,2473,254,0.8,357,forfait,jours,0,0,1
3652,2000-01-11,2025-12-01,cdd,2474,260,1.0,364,nuit,heures,0,1,1
3653,2000-05-21,2001-01-21,cdi,2475,263,1.0,368,jour,heures,0,1,0
3654,2001-10-06,2003-04-06,cdi,2476,254,1.0,357,forfait,jours,0,0,1
3655,2003-05-11,2005-05-11,cdi,2476,254,1.0,357,forfait,jours,0,1,1
3656,2005-06-11,2006-06-11,cdi,2476,254,0.5,357,forfait,jours,0,0,1
3657,2001-07-19,2002-06-19,cdi,2477,43,1.0,87,nuit,heures,0,0,1
3658,2001-07-21,2002-11-21,cdd,2478,126,0.5,186,forfait,jours,0,0,1
3659,2002-11-23,2003-08-23,cdd,2478,126,1.0,186,forfait,jours,1,0,1
3660,2003-09-24,2005-04-24,cdi,2478,106,0.8,166,forfait,jours,0,0,1
3661,2005-06-11,,cdi,2478,106,1.0,166,forfait,jours,0,1,1
3662,2002-02-28,2003-04-28,cdi,2479,223,1.0,320,jour,heures,0,1,1
3663,2002-10-21,2025-11-01,cdd,2480,271,0.5,382,astreinte,astreinte,0,0,1
3664,2000-09-03,2002-08-03,cdi,2481,30,1.0,65,nuit,heures,0,0,1
3665,2001-06-09,2002-09-09,cdi,2482,248,0.5,351,forfait,jours,0,0,1
3666,2002-10-21,2003-12-21,cdd,2482,248,1.0,351,forfait,jours,1,1,1
3667,2004-01-03,2004-11-03,cdi,2482,146,1.0,206,jour,heures,0,0,1
3668,2004-11-26,2005-10-26,cdi,2482,146,1.0,206,jour,heures,0,0,1
3669,2005-11-20,2006-06-20,cdi,2482,146,0.6,206,jour,heures,1,0,1
3670,2002-04-06,2003-08-06,cdi,2483,49,0.8,99,nuit,heures,1,0,1
3671,2015-06-30,2016-03-30,cdi,2484,49,0.5,99,nuit,heures,0,1,1
3672,2016-05-15,,cdi,2484,49,0.5,99,nuit,heures,0,0,1
3673,2003-09-14,2003-12-14,cdd,2485,27,1.0,59,jour,heures,1,1,1
3674,2003-12-31,2004-10-31,cdd,2485,27,1.0,59,jour,heures,0,1,1
3675,2004-12-26,2006-04-26,cdi,2485,27,1.0,59,jour,heures,0,0,1
3676,2002-11-29,,cdi,2486,3,1.0,5,nuit,heures,0,1,1
3677,2000-05-31,2000-07-31,cdd,2487,11,1.0,28,jour,heures,0,0,0
3678,2004-01-25,2005-03-25,cdd,2488,102,0.8,162,forfait,jours,0,0,0
3679,2000-05-04,,cdi,2489,262,1.0,366,nuit,heures,0,0,0
3680,2002-11-24,,cdi,2490,107,1.0,167,jour,heures,0,1,1
3681,2002-04-24,2004-01-24,cdi,2491,220,0.5,315,jour,heures,0,0,1
3682,2004-03-01,2005-09-01,cdi,2491,224,0.8,322,nuit,heures,0,0,1
3683,2005-09-12,,cdi,2491,224,1.0,322,nuit,heures,0,1,1
3684,2002-10-01,2003-12-01,cdi,2492,45,1.0,92,jour,heures,0,1,0
3685,2004-01-25,2004-12-25,cdi,2492,98,0.8,158,jour,heures,0,0,1
3686,2009-04-25,2011-04-25,cdi,2493,56,1.0,106,jour,heures,0,0,1
3687,2011-06-18,,cdi,2493,199,1.0,282,jour,heures,0,0,1
3688,2001-05-03,,cdi,2494,30,1.0,65,nuit,heures,0,1,1
3689,2013-04-29,,cdi,2495,220,1.0,316,nuit,heures,0,1,1
3690,2001-10-18,2002-04-18,cdi,2496,289,0.8,405,forfait,jours,0,1,0
3691,2002-07-28,2004-05-28,cdi,2497,8,1.0,19,jour,heures,0,1,1
3692,2007-02-13,2008-02-13,cdi,2498,292,0.8,409,jour,heures,1,1,1
3693,2008-03-03,,cdi,2498,292,1.0,409,jour,heures,1,1,1
3694,2002-07-13,2003-06-13,cdd,2499,221,0.8,317,jour,heures,0,0,1
3695,2021-11-26,2026-01-01,cdd,2500,262,0.8,367,bloc,heures,0,1,0
3696,2001-06-03,2002-02-03,cdi,2501,293,0.8,410,forfait,jours,0,0,1
3697,2002-04-02,2002-11-02,cdi,2501,293,1.0,410,forfait,jours,0,0,0
3698,2002-12-15,2003-08-15,cdi,2501,74,0.8,131,jour,heures,1,0,1
3699,2003-09-15,2003-10-15,cdd,2501,74,1.0,131,jour,heures,0,0,1
3700,2003-10-23,2004-12-23,cdi,2501,214,0.8,307,forfait,jours,1,0,1
3701,2002-06-26,2003-08-26,cdi,2502,43,0.9,87,nuit,heures,0,0,0
3702,2001-01-29,2002-03-29,cdi,2503,98,1.0,158,jour,heures,0,0,1
3703,2009-08-02,,cdi,2504,289,1.0,405,forfait,jours,0,1,0
3704,2000-02-28,2000-04-28,cdd,2505,256,0.5,360,nuit,heures,0,1,1
3705,2000-07-24,2001-11-24,cdi,2506,184,1.0,253,forfait,jours,0,1,1
3706,2001-04-05,2002-04-05,cdd,2507,101,0.5,161,jour,heures,0,1,1
3707,2002-05-03,2002-12-03,cdi,2508,210,1.0,302,jour,heures,0,0,1
3708,2001-10-25,2003-10-25,cdi,2509,224,0.6,322,nuit,heures,0,1,1
3709,2001-11-20,2003-02-20,cdd,2510,100,1.0,160,jour,heures,0,1,1
3710,2020-05-26,,cdi,2511,165,0.8,233,nuit,heures,0,1,1
3711,2001-06-22,2002-12-22,cdi,2512,47,1.0,97,forfait,jours,0,0,1
3712,2003-01-09,2004-02-09,cdi,2512,47,1.0,97,forfait,jours,1,0,1
3713,2004-02-24,2005-01-24,cdi,2512,48,0.8,98,forfait,jours,1,1,1
3714,2010-02-03,,cdi,2513,29,1.0,63,jour,heures,0,1,1
3715,2000-09-12,2002-04-12,cdi,2514,274,0.8,387,jour,heures,0,1,1
3716,2002-06-05,2003-04-05,cdi,2514,44,0.8,90,bloc,heures,0,1,0
3717,2003-05-02,2005-01-02,cdi,2514,44,0.8,91,astreinte,astreinte,0,0,0
3718,2009-04-28,2009-10-28,cdi,2515,261,1.0,365,nuit,heures,1,0,1
3719,2009-12-27,,cdi,2515,261,0.8,365,nuit,heures,0,0,1
3720,2015-09-06,2017-06-06,cdi,2516,45,1.0,92,jour,heures,0,1,0
3721,2017-06-26,2017-12-26,cdi,2516,263,1.0,368,jour,heures,0,1,0
3722,2018-09-02,,cdi,2517,69,0.8,121,nuit,heures,0,1,1
3723,2002-12-14,2004-02-14,cdd,2518,100,1.0,160,jour,heures,0,0,1
3724,2008-02-12,2008-12-12,cdi,2519,47,0.8,97,forfait,jours,0,1,1
3725,2001-08-13,2003-08-13,cdi,2520,35,1.0,75,jour,heures,0,1,0
3726,2002-04-16,2003-05-16,cdi,2521,19,1.0,46,jour,heures,1,1,1
3727,2000-08-09,2001-06-09,cdi,2522,289,0.8,405,forfait,jours,0,1,1
3728,2001-06-17,2002-09-17,cdd,2522,284,1.0,399,jour,heures,0,1,1
3729,2001-09-29,2002-11-29,cdd,2523,217,1.0,310,jour,heures,1,1,1
3730,2007-10-16,,cdi,2524,209,1.0,301,astreinte,astreinte,0,0,1
3731,2010-02-21,2010-08-21,cdi,2525,4,1.0,7,jour,heures,1,1,1
3732,2002-04-24,2003-02-24,cdi,2526,258,0.8,362,jour,heures,0,0,1
3733,2003-03-03,2003-09-03,cdd,2526,51,0.8,101,nuit,heures,0,0,1
3734,2003-09-18,2004-12-18,cdi,2526,51,1.0,101,nuit,heures,0,0,1
3735,2005-02-11,2006-08-11,cdd,2526,51,1.0,101,nuit,heures,0,0,1
3736,2006-09-02,2007-08-02,cdi,2526,51,1.0,101,nuit,heures,1,0,1
3737,2001-11-03,2003-03-03,cdi,2527,47,0.8,97,forfait,jours,0,0,1
3738,2016-11-07,,cdi,2528,5,0.8,10,jour,heures,0,1,1
3739,2013-03-05,2013-04-05,cdd,2529,65,0.8,115,nuit,heures,0,0,1
3740,2002-02-20,2003-11-20,cdi,2530,285,0.5,400,jour,heures,0,1,1
3741,2004-01-11,2005-06-11,cdi,2530,123,1.0,183,forfait,jours,1,1,1
3742,2005-07-01,2006-08-01,cdd,2530,123,1.0,183,forfait,jours,1,1,0
3743,2001-08-12,2002-10-12,cdi,2531,265,1.0,373,forfait,jours,1,0,1
3744,2009-08-16,,cdi,2532,162,0.6,230,forfait,jours,1,0,0
3745,2001-03-16,,cdi,2533,71,0.8,126,nuit,heures,0,0,1
3746,2001-11-12,2003-02-12,cdi,2534,101,1.0,161,jour,heures,0,0,1
3747,2003-03-20,2003-07-20,cdd,2534,101,1.0,161,jour,heures,0,1,1
3748,2002-10-29,2003-12-29,cdi,2535,205,1.0,295,nuit,heures,0,1,1
3749,2008-11-28,2026-02-01,cdd,2536,205,1.0,295,nuit,heures,0,0,1
3750,2013-12-11,2015-03-11,cdi,2537,289,0.8,405,forfait,jours,0,0,0
3751,2015-03-28,,cdi,2537,238,0.8,337,nuit,heures,0,1,1
3752,2005-02-19,2006-12-19,cdi,2538,240,1.0,340,forfait,jours,1,0,1
3753,2007-01-18,2008-06-18,cdi,2538,240,1.0,340,forfait,jours,0,1,1
3754,2000-11-13,2002-06-13,cdi,2539,43,1.0,87,nuit,heures,1,0,1
3755,2014-08-01,2016-06-01,apprenti,2540,132,1.0,192,jour,heures,0,1,1
3756,2000-03-15,,cdi,2541,108,1.0,168,jour,heures,0,1,1
3757,2002-10-09,2004-10-09,cdi,2542,265,1.0,373,forfait,jours,1,1,0
3758,2004-11-09,2005-09-09,cdd,2542,265,0.8,373,forfait,jours,0,1,1
3759,2005-10-04,2007-09-04,cdi,2542,262,1.0,367,bloc,heures,0,0,0
3760,2007-09-19,,cdi,2542,216,1.0,309,forfait,jours,1,1,1
3761,2008-12-20,2009-10-20,cdi,2543,50,0.5,100,nuit,heures,0,0,1
3762,2001-12-02,2003-01-02,cdi,2544,247,1.0,350,nuit,heures,0,0,1
3763,2003-01-24,2004-03-24,cdi,2544,221,0.8,317,jour,heures,0,0,1
3764,2002-05-01,2003-03-01,cdi,2545,61,1.0,111,jour,heures,0,0,0
3765,2002-11-03,2004-05-03,cdi,2546,289,1.0,405,forfait,jours,0,0,0
3766,2004-06-20,2006-06-20,cdi,2546,289,1.0,405,forfait,jours,0,0,0
3767,2006-07-06,2026-01-01,cdd,2546,289,0.5,405,forfait,jours,0,1,0
3768,2019-06-16,,cdi,2547,51,1.0,101,nuit,heures,0,1,0
3769,2002-08-20,,cdi,2548,220,1.0,315,jour,heures,1,1,1
3770,2001-09-28,2002-11-28,cdd,2549,224,0.8,322,nuit,heures,0,0,1
3771,2001-03-02,2002-08-02,cdi,2550,188,0.5,257,jour,heures,0,0,1
3772,2015-10-24,2017-02-24,cdd,2551,46,1.0,96,nuit,heures,1,0,1
3773,2001-07-20,2003-04-20,cdi,2552,148,0.8,208,forfait,jours,0,1,1
3774,2002-05-03,2003-11-03,cdi,2553,227,1.0,325,nuit,heures,1,0,1
3775,2002-11-27,,cdi,2554,107,1.0,167,jour,heures,0,0,1
3776,2012-01-19,2013-04-19,cdd,2555,261,0.9,365,nuit,heures,0,0,1
3777,2002-10-28,2003-09-28,cdd,2556,101,1.0,161,jour,heures,0,0,1
3778,2003-11-25,2004-10-25,cdi,2556,101,1.0,161,jour,heures,0,0,1
3779,2004-11-25,2006-03-25,cdi,2556,101,1.0,161,jour,heures,0,1,1
3780,2002-07-14,2003-06-14,cdd,2557,100,1.0,160,jour,heures,0,1,1
3781,2003-07-15,2004-01-15,cdi,2557,238,1.0,336,jour,heures,0,1,1
3782,2004-02-09,2005-01-09,cdi,2557,247,1.0,350,nuit,heures,0,0,1
3783,2005-03-06,2006-05-06,cdi,2557,247,1.0,349,jour,heures,1,1,1
3784,2006-06-18,2007-04-18,cdi,2557,247,1.0,349,jour,heures,1,1,1
3785,2019-12-13,2021-11-13,cdi,2558,153,1.0,215,forfait,jours,1,0,1
3786,2021-12-22,2026-01-01,cdd,2558,153,1.0,215,forfait,jours,1,0,1
3787,2000-03-09,2001-07-09,cdd,2559,46,0.8,96,nuit,heures,0,1,1
3788,2001-09-05,2003-05-05,cdi,2559,46,1.0,96,nuit,heures,1,0,1
3789,2002-01-15,2003-03-15,cdd,2560,238,1.0,336,jour,heures,0,1,1
3790,2002-10-19,2004-09-19,cdi,2561,57,1.0,107,jour,heures,0,0,1
3791,2004-10-04,2006-04-04,cdd,2561,57,1.0,107,jour,heures,0,1,1
3792,2006-05-24,2008-02-24,cdi,2561,107,1.0,167,jour,heures,1,0,1
3793,2000-03-13,,cdi,2562,201,1.0,286,forfait,jours,0,0,0
3794,2014-11-01,2016-04-01,cdi,2563,56,1.0,106,jour,heures,0,0,1
3795,2013-03-19,,cdi,2564,107,0.5,167,jour,heures,0,1,1
3796,2005-03-13,2006-07-13,cdi,2565,261,1.0,365,nuit,heures,0,0,1
3797,2006-07-18,2007-12-18,cdi,2565,261,0.8,365,nuit,heures,0,1,1
3798,2008-01-20,2008-11-20,cdi,2565,47,1.0,97,forfait,jours,0,1,1
3799,2002-11-10,,cdi,2566,105,1.0,165,jour,heures,0,0,1
3800,2003-05-25,,cdi,2567,197,1.0,278,jour,heures,0,1,1
3801,2002-09-27,,cdi,2568,220,0.6,316,nuit,heures,0,1,1
3802,2001-03-02,2002-11-02,cdi,2569,101,0.8,161,jour,heures,0,0,1
3803,2002-12-21,2004-10-21,cdi,2569,101,1.0,161,jour,heures,1,0,1
3804,2004-12-09,2006-10-09,cdi,2569,101,1.0,161,jour,heures,1,1,0
3805,2006-10-26,2007-06-26,cdd,2569,101,1.0,161,jour,heures,1,0,1
3806,2002-06-30,2025-12-01,cdd,2570,9,1.0,22,jour,heures,0,1,1
3807,2001-02-02,2002-01-02,cdi,2571,136,0.8,196,nuit,heures,0,1,0
3808,2002-01-05,2003-03-05,cdi,2571,136,1.0,196,nuit,heures,1,1,1
3809,2003-04-21,2003-10-21,cdi,2571,136,0.6,196,nuit,heures,0,0,1
3810,2000-11-18,2002-02-18,cdi,2572,38,1.0,81,jour,heures,0,1,1
3811,2000-10-31,2001-05-31,cdi,2573,29,1.0,63,jour,heures,1,1,1
3812,2011-10-22,2012-09-22,cdi,2574,134,1.0,194,jour,heures,1,1,1
3813,2012-10-07,2013-08-07,cdi,2574,134,0.9,194,jour,heures,0,1,1
3814,2013-08-21,2014-04-21,cdi,2574,134,1.0,194,jour,heures,0,0,1
3815,2014-06-16,2015-10-16,cdi,2574,210,1.0,303,nuit,heures,0,0,1
3816,2002-03-08,2003-08-08,cdi,2575,299,0.8,416,nuit,heures,0,0,1
3817,2001-08-20,2003-07-20,cdi,2576,263,0.8,370,bloc,heures,0,1,0
3818,2001-08-30,2002-10-30,cdi,2577,71,1.0,126,nuit,heures,0,0,1
3819,2002-12-08,2004-07-08,cdi,2577,71,0.8,126,nuit,heures,0,0,1
3820,2005-01-04,,cdi,2578,207,1.0,297,jour,heures,0,1,1
3821,2000-06-29,2000-07-29,cdd,2579,285,0.8,400,jour,heures,1,0,1
3822,2000-09-26,2002-07-26,cdi,2579,210,0.8,303,nuit,heures,0,1,1
3823,2002-04-10,2002-10-10,cdi,2580,247,1.0,350,nuit,heures,0,0,1
3824,2002-11-27,,cdi,2580,261,1.0,365,nuit,heures,0,1,1
3825,2014-12-09,,cdi,2581,201,1.0,286,forfait,jours,0,1,0
3826,2005-01-06,2005-08-06,cdi,2582,257,0.8,361,nuit,heures,0,1,1
3827,2005-09-05,2006-08-05,apprenti,2582,257,1.0,361,nuit,heures,0,0,1
3828,2006-09-08,,cdi,2582,257,0.8,361,nuit,heures,0,0,1
3829,2002-10-25,2004-08-25,cdi,2583,270,0.5,379,jour,heures,0,1,1
3830,2000-07-10,2001-10-10,cdi,2584,136,1.0,196,nuit,heures,1,1,1
3831,2000-03-19,,cdi,2585,238,0.8,336,jour,heures,1,1,1
3832,2009-06-07,2010-04-07,cdi,2586,202,1.0,288,nuit,heures,0,0,0
3833,2015-12-10,,cdi,2587,220,1.0,315,jour,heures,0,1,1
3834,2015-07-20,2016-10-20,cdd,2588,216,0.8,309,forfait,jours,0,1,1
3835,2016-11-10,,cdi,2588,216,1.0,309,forfait,jours,0,0,1
3836,2001-10-07,2003-01-07,cdd,2589,5,1.0,10,jour,heures,0,1,1
3837,2001-10-28,2002-02-28,cdd,2590,153,0.5,215,forfait,jours,1,0,1
3838,2002-04-15,2003-12-15,cdi,2590,153,1.0,215,forfait,jours,1,0,1
3839,2003-12-25,2005-01-25,cdd,2590,154,1.0,216,forfait,jours,0,0,1
3840,2004-01-23,2004-07-23,apprenti,2591,147,1.0,207,jour,heures,0,1,1
3841,2019-01-03,2020-05-03,cdi,2592,44,0.8,91,astreinte,astreinte,0,0,0
3842,2020-06-14,2021-02-14,cdi,2592,44,0.5,90,bloc,heures,0,0,0
3843,2021-03-06,,cdi,2592,44,1.0,89,nuit,heures,0,1,0
3844,2000-01-23,2001-04-23,cdi,2593,13,1.0,35,astreinte,astreinte,0,0,0
3845,2001-06-20,2001-12-20,cdi,2593,13,1.0,35,astreinte,astreinte,1,0,1
3846,2002-03-05,2003-04-05,cdi,2594,105,1.0,165,jour,heures,0,1,1
3847,2003-06-03,2004-08-03,cdi,2594,103,1.0,163,jour,heures,1,1,1
3848,2001-07-25,,cdi,2595,72,0.8,128,nuit,heures,0,0,1
3849,2002-10-05,2004-08-05,cdi,2596,262,0.8,366,nuit,heures,0,0,0
3850,2001-01-19,2002-08-19,cdi,2597,203,1.0,290,jour,heures,0,0,1
3851,2002-09-01,2002-10-01,cdd,2597,238,0.8,336,jour,heures,0,0,1
3852,2020-11-28,,cdi,2598,37,1.0,80,astreinte,astreinte,0,0,1
3853,2002-02-09,,cdi,2599,263,1.0,368,jour,heures,0,1,0
3854,2002-11-16,2004-04-16,cdi,2600,51,1.0,101,nuit,heures,0,0,1
3855,2002-03-13,2025-10-01,cdd,2601,130,1.0,190,jour,heures,0,1,1
3856,2014-03-12,2016-01-12,cdi,2602,260,1.0,364,nuit,heures,0,0,1
3857,2000-01-07,2001-06-07,cdi,2603,165,1.0,233,nuit,heures,1,1,1
3858,2001-11-04,2002-08-04,cdi,2604,202,0.8,289,bloc,heures,0,0,0
3859,2002-09-21,,cdi,2604,202,1.0,288,nuit,heures,0,0,0
3860,2002-11-19,,cdi,2605,224,1.0,322,nuit,heures,0,1,1
3861,2000-11-03,2002-11-03,cdi,2606,127,0.5,187,jour,heures,0,0,1
3862,2002-11-30,2004-03-30,cdi,2606,220,1.0,316,nuit,heures,0,1,1
3863,2002-06-21,2003-03-21,cdi,2607,15,1.0,38,jour,heures,0,0,1
3864,2002-02-23,2003-01-23,cdd,2608,51,0.8,101,nuit,heures,0,1,0
3865,2002-08-20,2003-07-20,cdi,2609,43,1.0,87,nuit,heures,0,1,1
3866,2002-12-25,,cdi,2610,75,1.0,132,jour,heures,0,1,1
3867,2006-08-12,2007-10-12,cdi,2611,260,1.0,364,nuit,heures,0,0,1
3868,2007-11-26,2008-06-26,cdd,2611,260,0.5,364,nuit,heures,0,0,0
3869,2002-07-26,2004-03-26,cdi,2612,45,1.0,93,nuit,heures,0,1,0
3870,2000-01-22,2001-10-22,cdi,2613,264,1.0,372,jour,heures,0,1,0
3871,2001-11-25,2002-11-25,cdi,2613,264,0.8,372,jour,heures,0,1,1
3872,2002-12-18,2004-07-18,cdi,2613,264,0.5,372,jour,heures,1,0,1
3873,2011-10-17,2013-01-17,cdi,2614,247,0.8,349,jour,heures,1,1,0
3874,2000-12-14,,cdi,2615,223,1.0,320,jour,heures,0,1,1
3875,2002-05-07,2002-12-07,cdd,2616,223,1.0,320,jour,heures,0,0,1
3876,2001-01-19,2002-12-19,cdi,2617,293,0.8,410,forfait,jours,1,1,1
3877,2000-09-28,2001-09-28,cdi,2618,48,1.0,98,forfait,jours,0,1,1
3878,2001-10-27,2003-09-27,cdi,2618,285,1.0,401,nuit,heures,0,0,1
